ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
102.14,77.49,90.68,64.11,69.46,20.85,22.42,80.65,51.78,12.27,78.31,6.67,36.13,31.35,215.88,59.75,54.2,7.65,21.11,45.4,84.02,359.65,263.17,89.35,57.05,105.89,13.12,48.28,250.83,6.14,25.34,22.94,16.49,26.43,123.29,20.8,24.29,93.17,21.24,27.01,62.4,32.56,33.74,26.63,14.39,49.71,57.75,27.57,30.73,14.77,27.31
103.5,78.82,92.58,63.19,71.75,20.67,23.22,81.71,51.19,12.27,79.83,6.72,38.33,31.59,212.09,60.19,52.68,7.76,22.41,47.7,83.47,369.11,261.82,92.07,58.34,111.02,13.5,48.18,246.65,6.28,25.4,22.7,16.65,26.43,123.07,21.41,24.71,96.99,21.22,25.56,63.24,32.59,34.48,26.36,14.24,50.27,58.59,29.68,30.72,15.51,28.16
104.96,78.21,93.99,61.73,71.82,21.16,23.54,82.96,53.46,12.3,80.64,6.79,38.59,31.61,213.61,61.43,53.87,8.21,22.66,47.98,83.47,373.84,263.03,94.18,56.19,115.1,13.75,49.35,251.12,6.51,26.82,22.99,17.51,26.84,123.75,22.33,24.9,100.68,21.25,27.01,65.3,33.48,34.96,26.02,14.5,51.63,59.57,29.54,31.62,15.67,27.84
106.9,76.81,95.24,62.72,71.64,21.86,23.87,85.33,52.55,12.48,83.4,6.83,40.16,32.53,214.55,62.68,53.55,8.74,24.21,50.22,83.08,402.81,266.67,94.72,55.61,110.97,13.81,49.27,252.79,6.54,28.12,23.52,18.2,27.19,124.55,22.83,25.16,102.18,22.04,28.4,62.33,33.86,35.38,26.44,14.51,52.02,60.74,30.02,32.19,15.67,28.07
106.49,77.39,95.15,62.18,72.02,22.18,23.87,85.33,50.71,12.13,81.28,6.85,39.59,32.28,209.32,62.47,52.59,8.72,23.41,49.49,84.24,402.78,265.43,92.84,55.22,108.19,13.88,50.29,249.18,6.5,27.88,23.42,18.15,26.77,126.28,22.78,25.21,101.16,22.13,27.98,63.55,33.87,35.24,26.62,14.63,52.02,61.36,30.19,32.19,15.71,28.35
107.11,79.26,97.53,62.92,71.33,22.1,23.6,85.56,51.57,11.89,82.28,6.73,39.77,32.58,212.79,63.58,52.68,8.69,24.06,50.87,85.9,402.49,271.84,94.46,54.54,110.33,14.17,49.3,246.38,6.43,28.39,23.27,18.17,27.15,123.89,23.95,25.02,101.84,21.89,28.83,63.94,33.72,35.29,26.76,14.64,54.13,61.92,29.88,32.96,16.27,27.53
105.2,78.06,94.16,63.25,70.45,21.09,24.67,86.59,50.35,11.52,82.5,6.51,38.64,31.57,206.33,62.75,51.14,8.39,23.88,49.71,82.04,392.37,265.23,92.79,53.3,102.64,13.8,49.09,242.76,6.43,26.78,22.98,18.02,27.69,119.6,23.78,24.63,99.75,21.36,28.87,63.2,33.17,35.24,26.3,14.3,52.29,60.3,29.36,32.34,16.24,27.5
105.69,78.68,97.45,63.2,72.43,20.21,24.73,84.09,51.32,11.75,82.57,6.49,39.13,31.14,207.6,61.85,50.81,8.46,24.63,51.6,81.32,396.34,264.98,92.22,53.55,98.76,14.21,49.74,248.31,6.41,25.95,22.85,18.37,27.61,121.46,23.54,24.95,98.42,22.53,29.21,64.48,33.15,35.76,26.73,14.33,50.96,60.33,29.72,33.26,16.89,27.84
105.51,80.47,99.78,62.48,73.39,20.06,25.03,86.83,49.96,11.71,79.04,6.42,39.73,30.64,203.98,62.18,52.53,8.81,23.01,53.53,84.58,391.06,258.93,91.55,52.53,95.42,14.21,49.91,254.53,6.6,25.52,23.24,18.74,27.77,119.51,22.22,25.68,96.68,22.39,29.31,63.99,33.5,35.83,26.56,14.35,51.88,60.61,29.01,34.59,17.16,27.77
105.45,79.78,101.41,62.42,70.59,19.54,25.64,86.58,49.45,11.7,79.0,6.48,40.29,30.46,198.07,62.57,52.29,8.74,22.89,52.9,86.79,399.97,253.95,88.5,51.78,97.8,14.25,50.39,261.93,6.55,24.31,22.89,18.1,27.94,121.05,21.15,26.04,99.91,22.68,30.04,65.41,33.41,35.8,26.27,14.49,50.46,59.78,29.16,34.21,16.61,27.0
106.14,80.51,102.18,62.4,71.35,19.03,24.34,84.97,48.23,11.58,79.55,6.46,40.72,29.98,200.05,63.35,52.68,8.91,22.72,54.54,84.41,407.09,261.36,87.19,52.61,103.92,14.44,49.88,273.95,6.73,24.15,22.7,18.22,27.9,120.81,21.84,26.23,102.8,22.89,29.28,68.12,33.86,35.54,26.62,14.61,50.43,58.98,29.49,34.04,16.9,27.38
105.37,79.7,99.93,62.06,70.88,18.97,25.72,85.4,48.42,11.48,77.93,6.32,40.48,30.19,199.01,62.89,52.14,9.05,22.07,53.13,83.48,394.68,267.63,87.97,51.8,98.84,14.23,51.05,273.17,6.55,23.03,22.91,17.69,27.91,122.0,20.92,25.97,98.27,22.89,29.84,69.58,33.17,35.95,26.5,14.44,49.8,57.97,29.09,33.86,16.78,28.07
105.99,78.02,100.55,63.01,70.57,19.22,24.99,88.94,48.26,11.52,79.56,6.35,41.47,30.33,197.85,60.32,52.46,8.97,22.58,52.8,85.34,404.73,271.68,85.96,51.14,96.24,14.13,51.66,272.57,6.6,22.81,23.7,17.67,27.87,121.19,21.05,25.88,100.41,22.99,31.56,71.03,33.63,36.76,26.51,14.03,49.19,58.2,28.98,34.06,17.18,28.63
106.07,77.69,98.13,64.13,72.39,19.34,25.48,91.87,50.5,11.91,76.76,6.29,40.77,30.88,199.15,62.47,53.03,8.69,22.76,53.25,85.39,401.97,270.21,86.21,49.99,90.74,14.02,52.78,279.0,6.67,22.59,23.98,17.43,28.01,123.9,20.87,25.65,101.64,23.39,31.49,68.07,33.44,37.23,26.86,14.43,48.43,58.34,28.58,33.06,16.72,29.73
106.73,79.48,100.25,64.78,72.84,19.85,26.4,92.5,51.62,12.09,77.96,6.43,39.74,30.62,203.65,61.84,53.83,9.01,22.55,54.54,86.27,395.14,278.7,86.47,48.86,92.57,13.84,53.54,280.19,6.64,23.71,24.52,17.61,28.11,124.06,20.53,25.77,100.06,23.3,30.35,68.58,33.86,37.96,27.36,14.55,49.67,58.66,27.87,32.99,17.45,29.32
107.25,80.44,100.56,63.73,73.0,19.5,26.2,93.45,51.83,12.24,77.84,6.48,40.81,30.26,201.54,64.15,54.84,8.9,22.17,55.83,88.58,413.41,281.89,86.99,48.15,90.27,13.8,54.19,279.14,6.98,23.42,24.85,17.07,27.6,125.3,20.11,25.79,99.44,23.75,31.31,65.7,34.26,38.65,27.71,14.4,48.08,58.73,27.28,32.8,17.14,30.51
106.31,79.53,103.79,64.63,73.01,19.61,26.01,94.58,51.7,11.95,78.6,6.43,40.63,28.43,200.23,63.85,54.53,9.23,21.08,57.08,88.27,390.25,278.38,87.5,47.66,92.49,13.95,53.55,274.02,7.05,23.83,24.68,17.61,27.76,126.32,20.43,26.39,95.76,23.87,30.67,63.84,34.5,37.98,27.55,14.16,47.44,58.36,27.52,33.04,16.91,30.53
106.88,81.37,106.04,64.6,73.45,19.89,26.63,95.69,52.1,12.57,81.48,6.56,41.77,27.79,203.63,65.0,54.54,9.3,21.26,57.09,86.32,368.45,284.57,87.4,46.6,94.23,14.04,53.36,277.66,7.14,24.06,24.98,18.1,27.8,128.51,20.14,27.0,98.42,24.17,30.84,64.43,34.96,38.6,27.5,14.08,47.87,58.76,27.91,33.83,17.01,31.5
104.43,79.94,106.76,62.29,71.54,18.99,26.39,92.51,50.48,12.66,79.1,6.5,41.98,26.97,198.07,64.36,53.04,9.28,21.05,55.62,84.89,345.85,285.54,85.95,44.57,88.85,14.37,52.47,263.49,6.88,23.74,24.88,17.87,27.08,128.94,19.12,26.63,95.56,22.73,30.45,63.11,34.59,38.16,27.07,13.81,47.5,58.27,27.76,33.2,16.05,31.05
103.8,77.64,109.75,61.55,70.65,19.98,25.49,90.68,51.92,12.27,80.19,6.36,41.57,27.16,199.57,63.8,53.73,9.37,21.14,54.37,84.74,334.6,288.7,83.62,42.66,89.62,14.68,52.31,266.39,7.0,23.75,24.56,17.86,26.9,128.91,19.03,26.76,94.01,23.15,30.35,61.38,34.09,37.77,27.35,13.68,47.88,57.37,27.1,32.98,16.21,31.3
104.73,77.9,108.36,61.93,70.45,19.75,26.55,90.28,51.6,12.36,81.18,6.41,41.57,27.12,203.37,62.65,55.21,9.34,21.72,55.62,82.02,339.17,290.15,84.38,44.54,93.07,14.5,52.39,273.09,6.84,23.8,24.6,18.18,27.05,129.28,19.36,27.05,95.41,23.84,31.1,61.94,34.47,37.91,27.59,13.65,48.18,57.96,26.55,32.9,17.04,31.25
105.3,78.66,112.06,62.34,71.01,19.59,26.7,89.94,51.99,12.73,83.9,6.51,39.99,27.47,205.96,63.87,55.09,9.13,22.5,55.62,85.37,339.63,282.92,85.6,44.59,95.52,14.57,52.04,272.69,6.86,23.59,24.32,18.18,27.68,133.43,18.59,27.37,99.7,23.82,29.6,63.57,34.38,38.84,27.35,13.69,47.5,59.99,26.19,32.88,16.62,31.27
104.38,77.85,111.9,62.33,70.17,18.87,27.9,91.26,52.41,12.25,87.46,6.52,38.27,27.05,205.61,63.55,56.58,8.92,21.9,52.94,83.95,334.44,277.42,83.17,43.23,96.14,14.45,53.41,277.83,6.73,23.07,23.97,17.1,27.69,136.27,18.45,26.4,91.94,22.76,28.34,64.32,34.04,39.44,26.73,13.66,45.85,58.95,26.21,31.86,16.45,31.9
104.83,79.33,111.87,62.87,72.25,19.37,26.37,92.63,53.05,12.47,87.24,6.54,38.51,26.98,209.28,64.5,57.19,8.95,20.91,54.89,85.08,323.18,282.84,82.93,43.57,91.41,14.54,52.17,281.35,6.78,23.71,24.69,17.77,28.94,141.02,17.83,26.48,91.99,22.86,28.61,67.36,34.29,39.93,27.27,13.68,46.26,59.36,25.89,31.79,16.68,31.57
104.76,77.88,109.89,63.03,72.97,19.39,27.49,91.88,52.47,12.14,90.25,6.59,38.66,27.41,209.04,65.97,58.43,8.74,20.93,54.3,83.74,311.99,282.44,81.42,42.93,94.63,14.56,51.82,276.83,6.77,22.69,24.2,18.14,28.87,138.21,17.48,26.4,89.29,23.93,29.01,67.21,34.07,40.52,27.13,13.66,46.25,59.49,26.35,32.7,16.76,31.59
103.28,76.95,112.53,60.95,72.61,18.44,28.07,90.21,52.1,11.98,89.57,6.45,38.6,27.29,209.65,66.23,56.5,8.47,19.79,52.77,83.48,310.37,276.41,81.34,42.59,88.87,14.26,49.93,283.27,6.77,22.71,22.87,17.79,28.86,137.43,16.49,25.95,90.83,22.81,28.69,65.06,33.56,39.59,26.01,13.16,46.38,58.64,25.65,31.9,17.33,31.72
102.9,76.43,111.14,61.07,72.34,18.23,27.15,91.1,53.2,12.05,89.01,6.26,38.4,27.51,208.65,64.4,58.55,8.12,18.98,53.75,83.65,317.74,269.99,78.97,42.9,88.26,13.98,51.19,278.26,6.5,23.09,23.45,17.88,28.22,137.06,15.82,25.36,92.42,22.97,27.88,65.19,33.18,39.31,26.03,12.86,46.83,58.76,25.19,31.3,17.27,31.4
102.58,77.41,111.17,62.63,72.83,19.0,27.26,90.58,54.04,12.08,84.94,6.25,38.44,27.64,210.37,64.68,56.91,8.29,18.14,54.21,86.21,323.98,267.48,78.25,41.84,86.78,13.69,51.47,279.84,6.47,23.65,22.96,17.27,27.99,138.83,15.79,25.88,88.28,21.59,27.07,62.22,32.98,39.43,25.82,13.1,47.81,60.04,25.46,31.51,16.98,32.0
101.84,77.2,112.23,62.61,70.41,19.16,26.0,89.43,55.08,11.92,82.9,6.29,36.82,27.78,210.24,64.52,55.58,8.12,16.75,54.42,87.63,324.14,266.06,77.9,40.49,88.63,13.45,52.21,282.39,6.39,23.79,22.69,17.3,27.57,137.44,15.99,25.52,86.25,22.08,26.2,63.08,33.3,38.96,25.4,13.09,47.13,60.03,25.64,32.17,17.24,32.27
102.71,78.49,112.26,61.64,71.18,18.72,26.35,89.74,55.05,11.74,83.21,6.34,37.93,27.79,209.81,65.5,54.87,8.15,16.26,55.19,86.11,341.22,260.81,78.77,40.26,87.8,13.25,52.1,275.65,6.37,24.51,22.58,17.17,28.35,141.16,16.19,25.48,90.19,21.81,29.44,61.51,33.44,39.06,25.31,13.08,47.42,61.27,25.88,32.09,17.61,34.15
103.75,81.06,114.21,62.48,70.99,19.23,26.97,90.08,55.53,11.74,84.17,6.68,37.53,28.87,211.52,66.74,54.27,8.34,15.98,55.89,86.43,342.75,264.76,78.37,41.33,87.68,13.32,53.38,282.11,6.28,25.55,22.77,17.34,28.97,140.41,15.72,25.55,93.94,22.18,28.81,62.14,33.98,39.26,25.67,13.01,48.66,62.6,25.41,31.25,17.42,34.97
102.32,79.83,112.14,62.02,73.2,18.2,26.59,90.23,55.31,11.92,84.64,6.66,37.95,27.84,208.62,64.41,53.44,8.2,15.7,57.33,85.04,330.54,263.95,76.99,40.36,80.52,12.7,52.08,282.0,6.3,24.67,22.49,17.24,28.62,140.97,15.71,25.35,88.77,22.02,28.78,59.65,33.67,38.96,25.33,13.2,48.67,61.73,24.65,31.34,17.67,36.45
102.86,79.54,112.14,63.18,71.73,18.36,26.81,88.9,56.38,12.13,86.27,6.54,38.21,27.89,213.43,63.19,51.42,8.14,15.36,56.88,89.4,340.89,272.99,77.82,41.35,79.57,12.93,50.72,271.95,6.47,24.99,22.6,16.96,28.9,141.32,15.96,24.88,86.73,22.27,28.41,62.94,33.8,39.17,25.48,13.11,47.79,61.24,23.55,31.63,18.32,37.64
102.22,80.81,112.98,63.86,70.25,18.1,26.01,88.51,56.34,12.3,83.86,6.51,37.44,27.16,215.88,61.35,51.74,8.06,14.74,57.96,85.34,342.45,267.54,77.5,39.14,80.73,13.17,51.94,267.1,6.58,24.57,22.47,16.45,28.19,142.09,15.25,24.58,84.02,23.36,28.89,63.44,33.71,39.44,25.48,13.19,47.37,60.3,23.71,32.63,18.4,37.62
101.84,78.44,111.89,63.95,71.18,17.44,25.67,89.38,57.39,11.97,81.56,6.62,38.32,26.81,215.9,61.9,51.5,8.25,15.11,59.55,86.24,326.64,268.35,77.16,39.67,81.5,12.95,51.94,262.02,6.61,24.5,22.45,15.83,28.26,140.4,15.61,24.44,81.9,24.12,30.14,61.29,33.91,39.76,25.99,13.35,47.3,60.22,24.57,32.47,18.76,37.42
101.9,76.81,112.59,63.55,69.69,17.35,25.87,87.35,57.54,11.8,81.51,6.53,38.38,26.23,215.0,63.94,51.07,8.41,14.9,58.96,85.38,333.74,267.52,77.85,39.19,84.67,12.62,52.56,258.65,6.61,23.95,23.05,15.61,28.66,142.54,16.21,24.32,78.07,23.49,30.39,63.74,33.82,39.63,25.6,13.22,47.9,59.29,24.01,32.65,19.12,38.29
101.9,75.97,112.1,63.98,70.53,17.0,25.48,86.51,59.83,11.86,81.42,6.54,38.28,26.09,207.42,62.6,52.7,8.27,15.45,58.14,85.15,334.4,269.03,79.21,38.94,85.44,12.75,51.84,256.34,6.9,25.74,23.26,15.21,28.4,142.93,15.91,25.04,78.41,24.22,29.3,63.57,34.15,39.16,25.59,13.56,46.92,59.21,24.68,33.78,19.1,36.72
103.84,77.59,111.41,64.5,73.13,17.37,26.01,86.54,60.68,11.69,82.53,6.6,38.25,26.65,211.07,63.31,52.05,8.34,15.79,57.6,86.53,364.96,270.82,78.18,41.3,86.58,13.17,51.67,258.49,7.11,25.97,23.94,15.34,28.16,144.17,15.78,24.86,80.68,24.95,30.83,63.58,34.49,39.22,26.1,13.46,46.53,61.18,25.34,34.52,19.01,37.37
104.42,78.19,112.26,64.63,73.21,16.68,25.05,85.37,61.26,11.54,86.84,6.68,39.28,26.81,214.22,63.2,51.46,8.5,15.8,56.93,85.23,364.62,281.45,78.38,39.1,88.72,13.43,51.63,266.63,7.1,26.11,24.12,15.32,28.74,140.86,15.17,25.13,78.72,25.71,32.87,62.79,34.52,38.77,26.86,13.3,47.45,60.34,26.9,34.64,19.76,38.76
102.17,75.04,109.52,63.63,72.15,17.03,24.58,82.86,58.73,11.36,89.5,6.55,38.73,26.53,205.47,61.69,50.92,8.34,16.89,57.91,81.79,339.63,270.23,77.52,39.29,83.51,12.97,51.38,263.2,7.05,24.84,24.17,14.93,28.51,140.95,14.47,24.74,77.25,24.51,33.67,60.35,34.2,38.25,26.86,13.12,45.82,60.43,25.69,32.67,19.34,37.94
101.57,73.39,108.49,64.1,72.02,16.28,24.8,84.48,56.69,11.38,86.17,6.41,38.32,26.79,201.41,61.53,48.85,8.08,17.46,56.6,81.25,343.38,272.79,77.72,39.98,82.67,12.99,51.73,260.25,7.11,24.86,23.54,15.14,28.09,143.65,14.92,24.39,76.64,24.61,33.12,58.49,34.25,37.78,26.3,13.36,44.76,61.13,25.08,33.29,19.08,37.17
102.37,74.67,108.35,66.66,72.86,17.33,24.77,83.63,57.0,11.59,85.2,6.37,38.69,25.99,206.72,62.35,49.1,8.32,17.41,57.77,82.24,348.92,274.48,76.99,39.68,85.09,13.12,51.33,263.23,7.29,25.12,23.28,15.18,29.01,143.06,14.95,24.71,76.43,26.15,32.18,58.76,34.1,38.4,26.65,13.55,45.06,61.32,25.08,34.15,18.75,36.78
102.49,77.1,110.8,66.34,72.97,17.12,25.49,84.76,56.34,11.33,83.65,6.3,38.21,24.95,205.39,62.29,50.7,8.62,17.07,58.5,82.91,341.28,273.22,76.98,40.54,88.55,12.96,50.64,263.13,7.57,24.66,23.2,15.32,29.26,144.07,15.27,24.82,75.67,26.67,31.53,60.85,34.64,38.41,26.64,13.63,46.15,61.67,25.17,33.82,17.59,36.44
102.95,80.28,112.61,68.46,72.03,16.88,25.42,86.38,56.88,11.47,85.55,6.38,39.66,25.08,204.33,63.34,50.86,8.92,17.99,57.99,82.53,335.92,268.06,76.16,41.63,88.12,13.05,50.56,264.04,7.47,24.23,22.96,15.24,29.64,145.42,16.11,24.55,77.11,24.87,31.07,64.8,35.08,38.92,26.88,13.49,47.31,62.71,25.22,34.35,17.14,35.88
103.95,80.18,114.64,68.01,71.89,17.69,26.78,87.89,55.85,11.32,83.38,6.39,38.98,25.31,206.54,62.83,50.91,9.29,18.27,60.33,83.92,341.84,276.47,78.3,42.71,88.3,13.38,50.04,265.21,7.61,25.3,23.09,14.89,29.19,144.09,16.34,24.54,81.61,25.84,31.36,62.39,35.1,39.18,28.06,13.47,47.39,62.36,25.44,34.38,17.68,35.84
103.92,81.06,114.15,68.8,72.89,17.81,26.49,89.24,55.74,11.38,85.75,6.5,40.31,24.97,211.99,63.03,51.85,9.58,18.84,62.35,84.13,312.29,280.03,81.07,41.06,84.02,13.42,50.79,270.87,7.75,25.6,23.63,15.33,29.87,145.79,15.88,24.94,81.15,25.94,31.91,62.23,35.38,39.61,28.36,13.18,46.64,63.12,24.87,34.19,18.22,35.46
102.37,80.83,108.44,67.28,72.88,17.21,25.91,85.6,53.71,11.33,82.73,6.12,39.74,25.86,199.99,61.36,49.44,9.53,18.3,61.02,82.6,318.43,285.74,79.26,41.12,83.13,13.58,50.24,264.6,7.51,24.27,23.01,14.79,28.69,140.09,15.55,24.98,80.65,25.71,33.22,59.11,35.19,38.97,27.5,13.08,45.63,62.64,25.27,33.74,18.42,36.8
101.83,82.53,105.25,65.61,73.06,17.02,24.36,84.59,51.82,11.1,84.02,6.12,39.6,25.65,200.13,60.66,50.06,9.29,17.89,61.64,82.64,312.83,289.19,78.6,40.91,84.95,13.31,49.66,266.02,7.38,25.96,22.34,14.42,28.08,136.61,16.36,25.09,80.36,25.4,33.04,60.16,35.6,38.67,27.23,12.9,45.13,61.83,26.47,33.58,19.54,37.14
100.64,81.1,107.3,65.35,71.68,16.66,23.68,82.38,51.67,11.06,81.94,6.23,38.82,24.79,195.44,59.71,49.16,9.42,17.07,60.69,83.14,301.89,293.21,76.33,40.46,85.38,13.34,48.6,262.95,7.43,25.31,22.55,13.91,28.04,137.95,16.45,24.78,75.75,25.32,32.51,59.7,35.99,38.9,26.86,13.15,45.43,61.03,26.51,33.15,19.34,36.49
100.27,79.92,109.23,66.77,71.77,16.46,22.86,83.09,52.03,11.2,81.35,6.34,38.39,25.18,194.84,59.66,48.61,9.64,16.76,60.51,85.85,282.76,298.93,78.48,40.02,87.36,12.88,49.19,264.27,7.31,25.74,22.71,13.82,28.07,136.13,16.45,25.05,76.99,25.32,33.57,59.56,36.21,38.96,26.51,13.31,45.5,61.57,25.96,32.78,19.02,36.5
101.35,79.27,110.67,68.44,70.81,16.57,23.19,83.23,52.73,11.49,82.69,6.15,38.27,25.37,198.49,60.95,48.01,9.56,16.76,61.21,85.87,300.18,301.37,80.0,39.51,88.88,12.69,49.03,266.01,7.16,27.37,22.3,13.79,28.63,139.07,15.78,25.2,79.26,25.69,32.6,59.6,36.05,38.87,26.25,13.57,47.75,62.74,26.78,32.54,18.94,37.43
101.25,77.6,111.22,67.82,69.82,16.45,23.65,85.26,52.61,11.47,82.33,6.2,38.02,25.15,199.99,62.16,48.22,9.54,16.42,60.13,85.15,306.94,292.07,78.08,38.72,89.77,12.01,48.94,267.1,7.3,27.85,21.98,13.37,28.47,141.26,15.3,24.85,81.87,25.64,32.51,57.92,36.04,38.04,26.26,13.88,48.85,62.63,27.0,32.28,18.77,37.11
100.92,76.73,115.93,66.64,69.75,16.52,23.26,83.66,52.64,11.54,82.53,6.49,38.1,24.35,204.37,60.82,48.6,9.28,16.6,60.18,85.03,299.44,293.08,76.83,39.02,91.35,12.33,50.44,268.42,7.32,26.54,22.07,13.37,28.7,141.49,15.08,25.55,77.91,25.51,30.65,58.5,35.99,37.89,26.34,14.0,47.91,63.69,25.97,32.88,18.21,36.69
99.35,75.26,113.64,65.56,68.32,16.72,21.7,83.46,51.78,11.48,82.4,6.49,37.1,24.63,205.08,60.34,47.69,9.17,16.13,58.89,84.26,295.09,280.82,76.03,38.23,89.9,11.87,49.88,268.67,7.2,25.4,21.9,13.19,29.0,142.67,14.5,25.26,77.55,25.12,30.17,55.88,36.01,37.15,26.06,13.98,47.28,62.69,25.85,31.72,17.67,35.24
97.68,73.97,112.63,65.38,65.75,16.27,20.62,82.98,51.16,11.04,79.98,6.35,35.8,24.91,201.03,59.16,46.61,8.89,15.79,56.82,80.51,301.71,272.34,76.74,38.17,88.95,11.69,48.96,266.2,7.04,24.08,21.67,13.26,28.55,139.98,14.77,25.05,72.58,24.91,28.82,55.86,35.54,36.61,25.86,13.93,44.47,60.88,25.7,31.82,17.67,33.86
97.47,73.86,118.07,64.77,65.52,15.79,19.7,83.44,50.55,11.05,79.67,6.27,37.18,25.27,202.51,59.04,46.06,8.95,16.05,59.29,79.89,295.32,266.79,76.87,38.66,90.96,11.63,47.55,264.87,6.9,23.7,21.51,13.54,28.21,139.56,14.6,25.62,70.93,25.99,28.84,55.97,35.96,36.8,25.88,13.79,44.42,59.69,26.14,31.95,17.61,33.69
98.75,74.8,124.55,65.99,67.01,15.43,19.94,85.55,50.2,11.67,80.11,6.62,36.7,25.97,205.39,61.66,47.69,8.99,16.23,57.74,80.27,304.42,270.66,75.23,38.88,88.02,11.65,47.23,268.36,6.96,23.81,21.57,14.02,28.25,144.55,14.22,26.33,71.03,26.32,28.47,58.61,36.04,37.42,26.24,14.01,43.15,59.68,27.39,31.82,17.4,34.06
98.77,74.95,122.38,66.27,67.23,15.11,20.0,83.79,50.85,11.61,79.12,6.4,36.35,26.07,199.25,60.85,50.41,8.89,15.66,54.46,79.73,322.09,281.32,76.04,37.14,87.57,11.49,47.05,269.14,7.07,23.44,21.4,14.19,28.67,144.5,14.06,26.35,70.95,26.45,27.65,57.23,35.41,37.27,25.77,14.09,43.19,59.44,26.94,31.91,17.33,34.34
96.94,74.59,119.34,66.0,68.2,15.38,19.74,82.65,49.16,11.58,77.8,6.21,36.85,25.97,199.13,61.37,49.99,8.54,15.61,53.73,77.63,301.63,278.93,72.89,35.64,85.66,11.29,45.77,272.18,7.23,23.57,21.19,13.82,27.43,138.66,13.61,25.65,71.72,24.72,27.16,55.44,35.12,37.3,25.64,13.83,42.42,58.48,25.87,32.39,17.13,34.09
98.33,75.98,120.03,68.01,68.26,15.07,19.2,84.67,50.87,12.15,80.2,6.22,37.74,26.2,204.79,61.55,50.04,8.54,15.37,53.28,78.24,313.39,282.0,72.3,35.25,88.44,11.45,46.3,275.19,7.37,24.26,21.5,13.58,28.31,136.84,13.28,26.23,70.76,24.9,27.82,56.99,35.24,37.81,26.11,14.06,42.9,59.44,26.28,32.9,17.7,35.1
98.2,76.48,120.01,67.87,68.44,15.24,20.05,85.14,51.37,12.11,81.39,6.23,37.18,25.74,198.57,62.54,49.34,8.56,15.25,53.2,79.11,300.87,288.08,73.72,34.78,88.42,11.5,46.63,269.66,7.53,23.93,21.96,14.09,28.67,139.43,12.91,26.43,68.65,25.06,27.33,55.49,35.4,37.96,26.55,13.59,42.13,60.04,26.84,32.64,17.76,35.04
100.32,76.22,120.15,69.3,68.66,15.26,20.41,86.42,53.82,12.16,83.81,6.47,37.05,25.64,200.09,62.77,49.66,8.6,15.65,54.74,78.64,319.79,299.29,74.34,36.29,92.73,11.52,46.3,273.03,7.86,26.06,22.7,14.66,28.91,139.18,13.96,26.59,72.91,25.99,26.32,58.05,36.28,38.47,26.97,13.52,43.79,61.43,26.85,32.47,18.1,35.04
99.94,74.68,122.85,69.64,68.96,15.48,20.07,86.84,53.27,12.16,83.58,6.67,35.77,25.71,205.36,62.63,51.06,8.36,14.78,56.06,79.55,318.5,297.77,76.13,36.06,93.12,11.21,46.66,273.93,7.62,24.09,22.72,13.96,27.92,139.28,13.72,25.83,73.56,25.58,25.56,58.11,36.27,37.65,27.09,13.67,43.83,60.55,26.66,32.71,18.26,35.44
97.76,75.26,122.73,68.66,66.84,14.94,20.19,86.14,50.34,11.94,78.0,6.57,35.64,25.28,200.94,61.36,49.17,8.35,14.88,55.94,77.16,299.91,301.4,77.04,33.79,89.75,11.03,45.88,267.64,7.48,21.93,22.78,13.93,27.67,139.32,13.12,25.47,69.15,25.46,24.07,57.14,35.65,37.18,26.87,13.63,43.88,59.27,25.68,32.28,17.62,35.21
97.6,75.01,123.2,68.14,67.26,15.08,19.91,85.23,50.36,11.84,77.92,6.7,35.46,25.68,198.32,61.15,49.93,8.16,15.58,54.02,77.54,305.08,310.98,76.69,34.23,90.62,10.9,44.85,268.23,7.29,20.7,22.3,13.45,27.52,139.9,13.37,25.41,69.77,24.97,23.55,55.94,35.06,37.35,26.75,13.73,43.25,59.42,25.32,32.02,17.17,35.09
97.78,77.08,117.04,67.5,65.33,15.27,20.45,85.08,50.83,12.08,78.95,6.83,35.16,26.37,198.12,61.54,50.06,8.02,15.95,52.28,80.8,304.51,310.61,77.64,34.43,86.9,10.84,45.76,271.84,7.16,20.61,22.57,13.47,27.61,139.04,13.62,25.4,71.81,25.39,23.73,54.84,35.21,37.91,26.76,13.88,43.44,60.18,25.97,31.13,16.76,33.77
100.48,77.85,121.08,68.33,68.36,16.36,20.18,85.77,52.74,12.14,79.55,6.93,35.49,27.24,201.42,63.14,51.09,8.13,16.53,54.03,84.55,341.96,318.22,79.65,35.37,89.16,11.06,47.53,281.02,7.22,20.84,23.21,13.8,28.43,141.96,14.51,25.46,75.79,26.08,23.41,55.12,35.79,38.49,27.44,13.88,43.69,61.09,25.7,31.29,16.74,33.9
